ROI,DELTA,THETA,ALPHA,BETA,GAMMA,HIGH GAMMA,total_avg
rostralanteriorcingulate R,0.36981677566168863,0.6948869540363936,0.2299776213306281,0.2795401585648374,0.08197132814875856,-0.47159919509604586,0.19743227377437675
rostralmiddlefrontal L,0.6432728941231903,0.9401181433906293,0.7199422186091594,0.895670516100028,-0.0748736964335102,0.09737269224501172,0.5369171280057514
rostralmiddlefrontal R,0.4488473850294605,0.7049884008984354,0.5384149445061862,0.8495886851373183,-0.7439609949207133,-0.516360118737382,0.21358638365221752
superiorfrontal L,0.3808345677555185,0.5594099748177785,0.838027219273617,0.9528718120533952,0.10138044903973857,0.4877102363814231,0.5533723765535785
superiorfrontal R,0.17710007994718352,0.4334868729039137,0.7847300619848114,0.9076222149044443,-0.09437566775448909,0.3327490914727882,0.42355210890977535
superiorparietal L,0.5891243747428628,0.3767366511244885,0.773271072883843,0.7181727630352487,0.6115220238700971,0.41430075740980515,0.5805212738443909
superiorparietal R,0.3587405987888331,0.41660854267561986,0.7688738727486497,0.7257793211634732,0.6204733482568949,0.48973907847646486,0.5633691270183226
superiortemporal L,0.6925430167519828,0.7945065296760666,1.4331178510759084,0.3373591861443311,-0.031837518352794955,0.4429948815981443,0.6114473244822731
superiortemporal R,0.5623171691935881,0.7926759595964585,0.7161046539866154,0.5061691159462277,0.23619616226073123,0.6859398653942587,0.5832338210629799
supramarginal L,0.8187307465415243,0.6388840514051002,1.01336356719313,0.441237742610227,0.5173785225243599,-0.40371256008054857,0.5043136783656322
supramarginal R,0.5248944791780561,0.6905594399442931,0.6427688411876958,0.8428397904371899,0.3965551014623134,-0.026517793439475402,0.5118499764616788
temporalpole L,0.1876661177301146,0.2471975088669467,0.6372630744273665,0.358099585968209,0.4592483582461063,0.27477677558485303,0.36070857013726604
temporalpole R,0.41295333804128864,0.46164717557218615,0.28206859076680885,-0.13101448723621162,0.24279497924007573,0.016883690660461408,0.21422221450743487
transversetemporal L,0.7111728551502968,0.8150343583906852,1.1592805477031884,0.2593641069169878,0.18680673422406918,0.18579379421954037,0.5529087327674613
transversetemporal R,0.6117720691747739,1.0118435210481773,0.5599205154759945,0.1191534545477867,0.16715762352297095,-0.01388010277811465,0.40932784683193146
