ROI,DELTA,THETA,ALPHA,BETA,GAMMA,HIGH GAMMA,total_avg
G_oc-temp_med-Parahip L,0.061234068319707124,0.5105341612425972,0.9590881901990228,0.030173237820830562,0.01315661219547741,-0.2532810226503914,0.22015087452120727
G_oc-temp_med-Parahip R,0.6186965910423979,1.0800474397693174,0.552022963730998,0.09178504953333229,0.812889486075069,0.44884967653016355,0.6007152011135464
G_occipital_middle L,0.4415250735540545,0.15098551368850505,0.854287176697512,0.2176448176328147,0.4332012346757656,-0.02117127625883276,0.34607875666496984
G_occipital_middle R,0.37331477177796857,0.13722025012770586,0.7646634306096297,0.25044634485703954,0.6877668286288803,0.20311411216412162,0.4027542896942243
G_occipital_sup L,0.17365173847574156,0.4014751030120426,1.0414494211108798,0.16556213000888415,0.26304683762771425,-0.2902525137491473,0.2924887860810192
G_occipital_sup R,-0.3130962820769525,0.019137810618845785,0.8800159743055183,0.3306189990846164,0.10758908891789017,-0.5824252907759639,0.0736400500123257
G_orbital L,-0.16336479086173292,-0.18529589662627785,0.2364418542268439,0.9286814777416403,0.4178326214967961,-0.17257724402484015,0.17695300365873823
G_orbital R,0.20006624703829187,0.18066948936986088,0.08117891144422547,-0.005049474981233593,-0.018461421252380917,0.045394311171039724,0.08063301046496722
G_pariet_inf-Angular L,0.5070674414192874,0.18895572668445235,0.6118002866457047,0.09903966629506694,0.25798630120889776,0.7141822826749347,0.396505284154724
G_pariet_inf-Angular R,0.04661835910677383,-0.043635140478405235,0.7712047417783809,0.7343765468371224,0.30711671869538465,0.7324630060179408,0.4246907053261996
G_pariet_inf-Supramar L,0.17058041906232882,-0.20142727776036995,1.004233082387659,0.3800375331685345,-0.23117896702397464,-0.41268807314859773,0.11825945278093002
G_pariet_inf-Supramar R,0.11354434274235276,0.40585629902641407,0.31294346390663835,0.8458185003244652,0.28820658181001174,0.1815573747231206,0.3579877604221671
G_parietal_sup L,-0.20290405209347362,-0.0507134595739919,0.33729287839868627,0.5352781360269293,-0.04073273658015573,-0.2619557724832454,0.05271083228245815
G_parietal_sup R,-0.18022678132091696,0.6446789147458094,0.6760563635954638,0.48154722438940223,0.14216694345952496,0.5452852484457431,0.38491798555250445
G_postcentral L,0.9036380106819089,0.6820558320682916,0.23799316484867328,0.15109501370957645,0.12592380435849043,0.47700021772223317,0.42961767389819555
G_postcentral R,0.3405724198101551,0.14959549727200436,0.588444182614112,0.5949650653108767,0.6017105609692875,0.628664275678388,0.48399200027580386
G_precentral L,0.7737166949048365,0.6188695107307502,0.4499937261992598,0.48440363880198684,0.30732304698388757,-0.06563660652397556,0.4281116685161243
G_precentral R,0.546523753333425,0.47350475287227384,0.6391801033047401,0.5449054618356959,0.8303419336443907,1.1963836197225548,0.7051399374521802
G_precuneus L,0.18996120040500264,0.579512524282312,0.4741549115592611,0.32836268912384764,-0.09045481512063848,-0.5374007647059805,0.15735595759063406
G_precuneus R,0.29816430160718177,0.5647195254686308,0.4222440792636991,0.6665175506394083,0.8849530761901168,0.1221863810570871,0.49313081903768724
G_rectus L,0.3205156455148608,0.6160101179478948,0.17289176795257483,-0.3815486547348773,0.26148846333286957,0.049795679499748446,0.1731921699188452
G_rectus R,0.4445175615211409,0.783246610564738,0.2178261718876348,-0.058970362674849515,0.14966975724519505,0.36924432620478376,0.31758901079144053
G_subcallosal L,0.0459287228882314,0.21749011218580477,0.26901571700205146,0.4431619243079248,0.8648310906300225,0.6746025358362872,0.419171683808387
G_subcallosal R,-0.235433404182641,-0.1104719199823157,0.011751981582264582,-0.07878302439943236,0.07193201793932409,-0.4520006165113795,-0.13216749425903
G_temp_sup-G_T_transv L,0.32804351926586406,0.23090867501836038,0.7419163600922425,0.08278772711965654,0.2523711502304592,0.48723403823368805,0.35387691166004515
G_temp_sup-G_T_transv R,0.5098755373462689,0.7649170776670556,0.452069880520838,-0.08960030494707602,-0.00831932236213867,0.51327984750649,0.357037119288573
G_temp_sup-Lateral L,0.11997382849675295,0.0901584035978557,0.8279773576333224,-0.16759362105295847,0.021148571961185924,0.032022064547258304,0.15394776753056943
G_temp_sup-Lateral R,-0.09667832720077495,0.11365697221329216,0.7669187663048144,0.43313543269018673,0.4880049610583562,0.5610768665035573,0.37768577859490526
G_temp_sup-Plan_polar L,0.4056923968670565,0.2422482030189208,0.6696227946779129,-0.6923849909071323,-0.7770740874491991,-0.2825723472129169,-0.07241133850089303
G_temp_sup-Plan_polar R,0.41223622047659914,0.6958945204262994,0.6361683344131686,0.28983363678965973,0.8004513004042988,0.05815484157275066,0.48212314234712933
G_temp_sup-Plan_tempo L,0.22880099931163214,-0.11814280537394134,0.4254173785040053,0.16197531700562967,-0.35264831561732357,-0.6466613408377851,-0.050209794501297145
G_temp_sup-Plan_tempo R,0.27243544226518035,0.5223856027547954,0.6663185044328388,1.2116212902046617,0.4865140362773883,0.45263614923992,0.6019851708624641
G_temporal_inf L,0.6737600250787414,0.6372113871798051,0.9547783768251252,-0.0373517348512824,0.2682025876928023,0.3510747410848032,0.47461256383499917
G_temporal_inf R,1.001835199651111,0.9156735834739383,0.5461108145087332,-0.09250478281677216,-0.11210408523141183,-0.1548897414052905,0.3506868313633848
G_temporal_middle L,0.613561302225297,0.2918051831847552,1.0132063712570587,0.17362576675387864,0.5408234849413722,0.27256385505672737,0.48426432723651497
G_temporal_middle R,-0.11119188403898952,0.14959494758676845,0.6794061085400004,0.7500687138251868,0.8111808724502658,0.5548042018299278,0.4723104933655266
Lat_Fis-ant-Horizont L,0.27632149568573916,-0.1087214394784436,-0.15922400654829344,0.995649876113374,0.5596839582759721,0.5110816083673688,0.34579858206928615
Lat_Fis-ant-Horizont R,0.36847019164612926,0.07883863782448483,0.038842803874159705,0.50714889723291,0.7836143160141028,0.06063393934944804,0.30625813099020577
Lat_Fis-ant-Vertical L,-0.24052241363430893,-0.2223271836002155,-0.17527900060591547,0.9156383794334424,-0.03131106198711144,-0.59386063768105,-0.0579436530125265
Lat_Fis-ant-Vertical R,-0.6805543260751616,-0.2668670747304115,0.2674581939747481,0.8392863686288935,0.5354687531696435,0.032133531784776424,0.12115424112541473
Lat_Fis-post L,0.1451914824710409,0.2763945414360674,0.9141649799611173,-0.629410759501952,-1.0182478157666932,-0.010206693210881747,-0.05368571076855022
Lat_Fis-post R,0.9937907882392727,1.2043914788848449,0.17313569122980768,0.31739715563425763,0.5263991986022389,0.25003019739934984,0.5775240849982953
Pole_occipital L,-0.05660945028934962,-0.29786112328882514,0.6645225914368086,-0.11061370254438585,-0.2641715014903252,-0.1962784621255236,-0.04350194138360014
Pole_occipital R,0.44156191424801505,0.44108260695974355,0.5965491059547228,0.1582754564505691,0.3095317467893004,0.4777564207310654,0.4041262085222361
Pole_temporal L,0.12830330047474878,-0.0031057241140360486,0.5431766455318128,0.29353687407693124,0.24877582929651415,0.45971343853679897,0.27840006063379497
Pole_temporal R,0.3103267045977822,0.8808935154600177,0.636028631212958,0.14929026617708285,0.7764718777696388,0.7716559832297116,0.5874444964078651
S_calcarine L,0.8588200118951773,0.30014365993664704,0.42482266416294234,0.4372810749896756,0.8466153332130443,0.2589455735550207,0.5211047196254178
S_calcarine R,1.0745884157923724,0.7589175338346557,0.8375943635937186,0.9056619785825832,1.0097270120972888,0.5475841115341473,0.855678902572461
S_central L,1.0326655480414857,0.4700314944598823,0.4295889616759679,0.24569439025014694,0.48943342674751056,-0.029247115930882032,0.43969445087401854
S_central R,0.5526239330073144,0.3091564695869793,0.8641154324133471,0.6176976983329707,0.6741523745912704,-0.12065433690178377,0.482848595171683
S_cingul-Marginalis L,0.3729433580130647,0.05556433332653514,0.9750010459659866,1.4181266941529405,1.0156181025929576,1.036272208546834,0.8122542904330531
S_cingul-Marginalis R,0.21610553500271718,-0.006889686289245231,0.7821201901746122,0.5410208796025762,0.37794314140772167,0.3480673682303817,0.376394571354794
S_circular_insula_ant L,0.10368885350730309,-0.12889024327781898,0.12160406460255975,0.30220431204352294,0.22254060076178472,-0.14708264368035978,0.07901082399283196
S_circular_insula_ant R,0.04497617199892727,0.089474731723571,-0.347559492630831,0.33804873867733215,0.12955721335667578,0.23811101445313326,0.08210139626313474
S_circular_insula_inf L,-0.012321438609669555,0.16397976261506053,0.7048955798636415,-0.5928123515471015,-0.5503023033543031,-0.3053370126747011,-0.09864962728451221
S_circular_insula_inf R,0.07896984984307671,0.31928091796924485,0.017269121217164694,-0.16717858223517934,-0.17049535909759087,-0.3812079049264446,-0.050560326204954764
S_circular_insula_sup L,0.25798139162701283,-0.1969642064440961,0.6306397118812697,0.88257539363798,0.5991477475783699,0.28381730730112514,0.4095328909302769
S_circular_insula_sup R,-0.023352054492044264,-0.27339958172970635,0.023894732676052306,0.4600074965003724,0.5745852564916734,0.5611126483472778,0.2204747496322709
S_collat_transv_ant L,0.3179144716378214,0.013235473887384379,0.29793937703087936,-0.04303152768267592,-0.33785222703285855,-0.7525504323780114,-0.08405747742291013
S_collat_transv_ant R,0.5070013071193573,0.43237175579785664,0.385276271538854,0.10115166530194329,0.4409075972273494,0.6023773976283607,0.41151433243562024
S_collat_transv_post L,1.4878423040552347,1.3163832779830866,0.5566153429381154,0.33978074641467826,0.9739184266225915,0.6841051301949109,0.8931075380347696
S_collat_transv_post R,0.28559120959933565,0.37995079497661194,0.6211168909489894,0.7298200388749873,1.0628832601825255,1.0440461534349823,0.687234724669572
S_front_inf L,0.6787529875757823,0.7843001069689598,0.8108037067675706,0.8998640978295587,0.03694216426650288,0.5034092442754625,0.6190120512806395
S_front_inf R,-0.17150470947997867,-0.41944725622075535,0.22472388976439078,0.29772690425232146,-1.2284183970783324,-0.6566304843532137,-0.3255916755192613
S_front_middle L,0.1423329443171203,0.11804050035950006,0.35679771813480227,0.45614572407582443,0.2518943273782841,0.20985293605296834,0.2558440250530833
S_front_middle R,0.654138637440058,0.254627357168216,0.08048610606018498,0.8377334555440302,-0.08661697958323764,0.026186289759402494,0.29442581106477567
S_front_sup L,0.48885177232310495,0.2578814639566901,1.2441913962635964,0.3402293840809079,-0.02189015551410687,1.0098452622315284,0.5531848538902868
S_front_sup R,-0.1645661403238041,0.2784932887505588,0.8928069087938681,0.8770212770599495,0.3630149099331187,0.7084718467130832,0.4925403484877957
S_interm_prim-Jensen L,-0.22418976930140017,-0.7185624388535317,0.08872100951061954,-0.3834717229596567,-0.2422168453255607,-0.09127358245268241,-0.26183222489703534
S_interm_prim-Jensen R,0.5210282924476932,0.629396960585736,0.23654667540512922,0.8169392288243261,1.036174060159288,0.44587948152552537,0.6143274498246163
S_intrapariet_and_P_trans L,0.25188706207889205,0.15188019691442883,1.1148915010423945,0.10436401032286616,-0.2192695701874042,-0.3132265800145426,0.1817544366927725
S_intrapariet_and_P_trans R,-0.31062738835801806,0.25672250498768134,1.0545451215015578,-0.32028685833289744,-0.24684546755637035,-0.7315827586983162,-0.049679141076060494
S_oc-temp_lat L,0.08083609584259728,-0.29059551685082863,0.36011389176566644,-0.037587654882348755,-0.46183084032862254,-0.7259629562421941,-0.17917116344928838
S_oc-temp_lat R,1.01283012592585,0.7886160312470969,0.08527537761174431,0.7043881512334856,1.2062577032741197,0.5645116126711002,0.7269798336605661
S_oc-temp_med_and_Lingual L,0.6536160071258871,0.7908328099185788,0.6791608842558021,0.05425617365471567,0.6526575267810045,-0.1763284146787878,0.4423658311762
S_oc-temp_med_and_Lingual R,1.0247494098279704,1.2886249322620031,0.5209558617405501,0.07734692518609561,0.34555509447528204,-0.08450933415785228,0.5287871482223415
S_oc_middle_and_Lunatus L,0.762379629094191,0.8382339394034126,0.3565704869582164,0.20256882475952404,0.5913434473239382,-0.44477028698102317,0.38438767342637653
S_oc_middle_and_Lunatus R,0.28713212257888676,0.3012906075820041,0.6276210071568339,0.3805728348412097,0.9364629097109951,0.15351516168792587,0.44776577392630923
S_oc_sup_and_transversal L,0.09977558882123931,-0.253309465713076,0.9475774182920362,-0.11055561354081384,-0.3447038387382547,-0.10593019686483453,0.03880898204271608
S_oc_sup_and_transversal R,0.0951807456112801,0.15306447452627567,0.6872197223444931,0.2385561025176121,0.49137760221869087,-0.01255468966670886,0.27547399292527386
S_occipital_ant L,0.3199730975696053,-0.24683359307675068,0.5388011299559832,0.42235732666435416,0.7202662330407418,-0.3510051861209694,0.23392650133882734
S_occipital_ant R,1.1287937771824847,1.0115388207153126,0.19781593607873307,0.14737284171716472,0.5158344069865698,0.3227103429718908,0.5540110209420259
S_orbital-H_Shaped L,0.22289005114424054,0.48392059581646396,0.52418292145316,0.5048614682619625,0.2142256162569156,-0.20950701092999893,0.2900956070004573
S_orbital-H_Shaped R,0.06699280641654143,0.4595260122925777,0.1750148398215184,0.30195059923002665,0.7430681308614324,0.01042289774997323,0.292829214395345
S_orbital_lateral L,0.5356655643116262,0.6532953772435836,0.29029587635019133,0.2934987974864975,0.07425624640460803,0.3741427837954414,0.3701924409319913
S_orbital_lateral R,0.10954915737013943,-0.21599713745140423,-0.5730964902237768,-0.25820184708623084,-0.7261303831470126,-1.1851970484197387,-0.4748456248263373
S_orbital_med-olfact L,0.2589419439614029,0.41700012666427355,0.3069026781137474,0.3025261534094764,1.0014708683028792,0.9469695012258299,0.5389685452796016
S_orbital_med-olfact R,-0.09711430391243701,0.2035386776869994,0.031216441641007165,-0.04318434151462864,0.5303170661333534,0.12679477390458155,0.1252613856564793
S_parieto_occipital L,0.48091273776010524,-0.15838045879173296,0.21903808345064238,0.2969093830478385,0.5613980699458023,-0.4326477290282737,0.16120501439739696
S_parieto_occipital R,-0.1232816495254121,0.17571692511847395,0.7552610148838583,0.016906510214018705,0.08063622322405463,0.0673448144333483,0.16209730639139028
S_pericallosal L,0.16266831755935013,0.15201409047684622,0.23923431889882568,-0.2367007511622485,0.17166994515041917,-0.08747265779809595,0.06690221052084945
S_pericallosal R,0.42172351352795623,0.5515389571503523,0.5053172041139252,0.47592693949602505,0.10688517178140637,-0.16475789834234558,0.31610564795455326
S_postcentral L,1.019397027733655,0.44472848389907726,0.2852695130578974,0.06872517029489951,0.30779291052243274,0.12900003616206257,0.3758188569450041
S_postcentral R,0.6894185647799265,0.43288425165522126,0.2634091353110589,0.4285145010313232,0.16708915033183688,0.24714061260468947,0.3714093692856761
S_precentral-inf-part L,0.8934058142043236,0.47060588652175284,0.6712762317618479,1.0522623468581898,0.31763143383370296,1.1125429537226976,0.7529541111504191
S_precentral-inf-part R,0.045264954633943165,0.00664176378426104,0.40445127929976643,0.9347480624690491,-0.11165804864184144,0.4526297819661352,0.2886796322518856
S_precentral-sup-part L,0.31086662300543205,0.053699579690888885,0.6020771717222553,0.3728438368636005,-0.33184724404789423,-0.39287223905063434,0.10246128803060806
S_precentral-sup-part R,-0.14054040301268855,-0.4071347656232565,0.24141865152086628,0.8658886951939957,0.02950459468650793,-0.10957947146090151,0.0799262168840872
S_suborbital L,-0.31798589834003643,-0.4233782393038847,-0.34215996945170674,-0.2102433872456685,-0.15837428517683927,-0.7067329877840516,-0.3598124612170312
S_suborbital R,0.02704368732138391,0.28958774502889106,-0.1712461766419354,0.19425746753751605,-0.30240923250697754,-0.40523751242277917,-0.06133400361398351
S_subparietal L,0.6522493073832637,0.8937527745139041,1.0647659164399557,0.21999454010582753,-0.06448173856237904,-0.44811353600556847,0.38636121064583384
S_subparietal R,-0.09293422237446658,-0.37737041207855937,0.678874519405105,0.851209534292724,0.4594988788589416,0.10595764455728586,0.2708726571101718
S_temporal_inf L,0.6593775936521259,0.5816291887063282,0.6527945984057439,-0.3578151742150464,-0.1629792291881746,-0.27207353573754867,0.18348890693723807
S_temporal_inf R,0.6863607127272164,1.0283509175473737,0.7334858663359735,0.14252266328638583,-0.007272326153787858,0.413618048202039,0.4995109803242001
S_temporal_sup L,0.9372476441978171,0.631672405491109,0.8535372211349849,0.14305532394650913,0.5498869628688379,0.5105464494849155,0.6043243345206956
S_temporal_sup R,0.8553719490338259,0.6228715053007304,0.34787914372225937,0.12475286351587676,0.21086303385739943,0.3543321855023019,0.41934511348873227
S_temporal_transverse L,0.6964549370658473,0.838021935849752,0.8577329764820278,-0.1040637173593703,-0.7590401465103824,-0.11065716990130117,0.23640813593776222
S_temporal_transverse R,0.565281650606299,0.7461383462907804,0.2696184717253983,0.18479723736282413,0.6990834556293348,0.38708595792160017,0.47533418658937276
