ROI,DELTA,THETA,ALPHA,BETA,GAMMA,HIGH GAMMA,total_avg
S_circular_insula_ant L,0.5677187726093988,0.7118955643038888,0.7341446937082885,0.7348611772642528,0.7769263088988783,0.7906542017120178,0.7193667864161207
S_circular_insula_ant R,0.5281193857997111,0.6790886946752426,0.6948290271771875,0.6975186976105541,0.6989403248539192,0.665879067843924,0.6607291996600898
S_circular_insula_inf L,0.5045160470044057,0.7815989174693123,0.788109818997232,0.7062119126707479,0.774003961874677,0.7706442322663349,0.720847481713785
S_circular_insula_inf R,0.5808241842760135,0.7591490061928747,0.8024638510279294,0.7450544849521236,0.7846311438937444,0.7111075207639732,0.7305383651844432
S_circular_insula_sup L,0.37148795174806404,0.6605058577999554,0.7072713302561688,0.6828774761991857,0.5665749771226802,0.4895840781787601,0.5797169452174691
S_circular_insula_sup R,0.48383699130941926,0.675817658162587,0.7312494364461809,0.7083233046494946,0.673078639993902,0.5606459233661707,0.6388253256546258
S_collat_transv_ant L,0.5641964511335966,0.7997203932326915,0.8242146180169316,0.7429077193998169,0.7885220379865319,0.7864653587539618,0.7510044297539217
S_collat_transv_ant R,0.5673911454403383,0.7101549081643536,0.7862595661608608,0.6876338573761788,0.7179770754433207,0.6216670390802902,0.6818472652775571
S_collat_transv_post L,0.5697987906460097,0.7118523192808999,0.8386199628792645,0.7614297300550212,0.8130437042336469,0.7601602297977028,0.7424841228154242
S_collat_transv_post R,0.5491968322583204,0.7049436201919845,0.8354358592412856,0.7231992446978728,0.7825769674008566,0.780222291680592,0.7292624692451519
S_front_inf L,0.5969505642737665,0.7939703039022833,0.7751358550887316,0.7695756840289866,0.7164669077815649,0.7437134748106838,0.7326354649810027
S_front_inf R,0.6079210229109643,0.7754188133399724,0.7718716350052528,0.7237557167095404,0.6810224775542562,0.732159740384854,0.7153582343174733
S_front_middle L,0.5877567030640815,0.7021954992008015,0.7487908516559986,0.7187013305566947,0.6733471329865102,0.7556860510162808,0.6977462614133946
S_front_middle R,0.5274606259624596,0.6466545203648979,0.6924461717605153,0.6062900161344581,0.5952436059769488,0.6600930226246455,0.6213646604706542
S_front_sup L,0.5957440210312503,0.7139003807270785,0.7437513049130059,0.7081281268630568,0.6540612736299817,0.7598669874020032,0.6959086824277295
S_front_sup R,0.5885660580952224,0.6855883016886216,0.6960159508381819,0.6738670966607774,0.578254123430941,0.6571168006533756,0.6465680552278532
S_interm_prim-Jensen L,0.8072309225315522,0.9199031234952899,0.9215683446716756,0.8906503423536265,0.9076538543931395,0.9001568337948862,0.8911939035400284
S_interm_prim-Jensen R,0.6952249413655877,0.8235964531083615,0.8495844200555813,0.8248792844125039,0.8281403523172131,0.7997580978038747,0.8035305915105204
S_intrapariet_and_P_trans L,0.634329805990616,0.785357726726723,0.8211304018799641,0.7850959092039949,0.8031745425045536,0.6825397762440062,0.751938027091643
S_intrapariet_and_P_trans R,0.5556684343534726,0.662416724121,0.7811126566896555,0.7402557895952379,0.7609952706932523,0.6044675815393659,0.6841527428319973
S_oc-temp_lat L,0.5733904017287337,0.7954703658874669,0.8867578013991014,0.7594371419634767,0.7498344744185117,0.7456831668558379,0.7517622253755215
S_oc-temp_lat R,0.6127139654202056,0.7977272300708418,0.8449362549025066,0.7279309133201989,0.7533436457310958,0.7379257525642094,0.7457629603348429
S_oc-temp_med_and_Lingual L,0.44142106205696197,0.7436180533133946,0.846444677260082,0.6361853633717891,0.5975078785139598,0.6079697356917613,0.6455244617013247
S_oc-temp_med_and_Lingual R,0.4718459589364317,0.6840751472314941,0.7683192287591771,0.6067023612035867,0.5971932163623322,0.603834350303587,0.6219950437994348
S_oc_middle_and_Lunatus L,0.5876780658881411,0.6990063713122141,0.7941887365543876,0.6507565510663595,0.7542338794343688,0.7717836089976419,0.7096078688755187
S_oc_middle_and_Lunatus R,0.6151396098329819,0.6993316235557918,0.8319733255587659,0.684706840943775,0.7818553125264346,0.7924517726034924,0.7342430808368735
S_oc_sup_and_transversal L,0.542957927797846,0.7366361774529149,0.8459474632627059,0.7681959173943995,0.8007867587318117,0.7116768028207627,0.7343668412434067
S_oc_sup_and_transversal R,0.5726240829107301,0.7406089334036855,0.845222174913421,0.7947950146534308,0.837114126445735,0.7320416949124904,0.7537343378732487
S_occipital_ant L,0.641550927997852,0.7703354553904324,0.8549226418938032,0.8176221785380092,0.8206271899412115,0.8333985390096958,0.7897428221285008
S_occipital_ant R,0.6337972741837468,0.8226120647858455,0.8759028767911129,0.8415399418016812,0.8786738828043299,0.8114815899720732,0.8106679383897983
S_orbital-H_Shaped L,0.43390979644876637,0.6228872499897897,0.6535100846416972,0.6490092539946969,0.5974506032805553,0.6713126793980523,0.604679944625593
S_orbital-H_Shaped R,0.5179966789009607,0.7086247613006913,0.7182769526110315,0.6913184477322405,0.5936848567636142,0.6282280503747263,0.6430216246138774
S_orbital_lateral L,0.647077272281591,0.7419177392228731,0.7175405518125808,0.7542520555505846,0.7332358431944523,0.7758747144452962,0.7283163627512298
S_orbital_lateral R,0.6723349762185122,0.7687355975914802,0.7085085371068963,0.7506793097446812,0.7744759801233311,0.807601248161019,0.7470559414909866
S_orbital_med-olfact L,0.3034953402846833,0.5356761335714137,0.6077650958798868,0.6147074080370878,0.658836225120375,0.6872528518375225,0.5679555091218281
S_orbital_med-olfact R,0.4241630375325497,0.6653992155766976,0.7059367802781857,0.6876901917015785,0.7176451609451344,0.7009404676452832,0.6502958089465716
S_parieto_occipital L,0.5037499885011154,0.6839649864647097,0.8071186385173552,0.699100201670528,0.7001676019325584,0.6249251079661009,0.6698377541753947
S_parieto_occipital R,0.511915301022294,0.6702635461218508,0.7938347097603438,0.7656930348437695,0.8018900525851234,0.7290916789944559,0.7121147205546395
S_pericallosal L,0.44369562627237147,0.7502223444024543,0.7716027759998836,0.7416433060821738,0.7007475038092246,0.5964606307502149,0.6673953645527204
S_pericallosal R,0.4686972448403352,0.7452979815746061,0.7396850080995947,0.7319100510744257,0.6779355664700153,0.5901126612309509,0.658939752214988
S_postcentral L,0.6161050343637333,0.7650740957731821,0.8267812137783018,0.7889197527093129,0.7882601016000671,0.621694326285089,0.7344724207516143
S_postcentral R,0.6331577066894813,0.7324101534265777,0.8064686553334045,0.7356032256039235,0.7539252013435132,0.6121074249432088,0.7122787278900181
S_precentral-inf-part L,0.6215079302617315,0.7829934094355275,0.8123647504069087,0.7689280274974643,0.8026236865412386,0.7660056057564759,0.7590705683165577
S_precentral-inf-part R,0.6028932828911646,0.8226840191590852,0.8137946372409288,0.7385379181723102,0.7787792114279289,0.8019935347022841,0.7597804339322836
S_precentral-sup-part L,0.6577173834700594,0.7304098049228771,0.7919182576141027,0.8099385399212751,0.8033643169024337,0.7779507508450717,0.7618831756126366
S_precentral-sup-part R,0.7128129466715805,0.7759385877695189,0.7763714709598173,0.725651752915211,0.7149201276480672,0.7908143713420693,0.749418209551044
S_suborbital L,0.4479503856914381,0.6647506490803103,0.6899323642503614,0.7440495194843332,0.79976046016278,0.7980275992082713,0.6907451629795824
S_suborbital R,0.4466406056880333,0.7241455884204486,0.691792093784174,0.6992235923077621,0.758050504835201,0.7634384452637626,0.6805484717165635
S_subparietal L,0.4900619271099754,0.7316008737869075,0.8383126886078471,0.8170434483342028,0.824661833394415,0.7325801429399467,0.7390434856955491
S_subparietal R,0.4761326333068624,0.6595229966723091,0.8349561674797646,0.7704166367896698,0.7770353982284952,0.7097033310503145,0.7046278605879026
S_temporal_inf L,0.5543009822876968,0.7682154835695669,0.8125339417953338,0.6925450513287698,0.7774681916174512,0.8219385342466035,0.7378336974742369
S_temporal_inf R,0.48043233762267645,0.7053733564606974,0.8229782156559917,0.7306521464974812,0.6942769394357039,0.6741192707806418,0.6846387110755322
S_temporal_sup L,0.5227063063346817,0.7482691269483595,0.833403751617807,0.6824194039088507,0.7011362813863086,0.639169010207797,0.6878506467339673
S_temporal_sup R,0.4912397621099662,0.689116793599269,0.7901484421986218,0.6282749882626621,0.5985053282123581,0.4536514515060472,0.6084894609814874
S_temporal_transverse L,0.4742405031016635,0.7275306971743545,0.8320051229647044,0.7472743113900739,0.7353840547208385,0.7089056892056794,0.7042233964262191
S_temporal_transverse R,0.6217595882037272,0.7921548667551803,0.8390764787883291,0.7358990706035994,0.7477504925721243,0.7051141838813336,0.7402924468007156
