ROI,DELTA,THETA,ALPHA,BETA,GAMMA,HIGH GAMMA,total_avg
G_occipital_sup R,-0.3261854714746875,0.3605865522039926,0.5391486244535815,-0.97030676722891,-0.1687133719953162,0.34863843586427,-0.03613866636284493
G_orbital L,1.041645723057763,1.4190988690480442,0.891047099603492,0.19482507798374574,1.198717618373602,0.938447156007288,0.9472969240123225
G_orbital R,1.1970027986541094,0.7248465349418292,0.8740124335685081,0.6781541862381917,0.5638434760104954,0.39946801209137683,0.739554573584085
G_pariet_inf-Angular L,-0.27648402899684615,-0.04678284373355432,-0.5332069077184931,-0.6363089937429942,-0.7203222840792493,-0.6114118104730851,-0.4707528114573703
G_pariet_inf-Angular R,0.6997572851829068,0.8351336951180883,0.2379574098414166,0.7012029585710242,0.7826147061029104,0.06804248207924618,0.5541180894825988
G_pariet_inf-Supramar L,0.9984235242283529,0.6968355320057397,0.7325144723284411,0.9824771990042689,1.0515489797381432,0.1028858575553929,0.760780927476723
G_pariet_inf-Supramar R,-0.011193806302264547,0.1823560612440941,0.5530353332014202,0.3351176083432028,-0.06689563877193874,-0.3365931895880548,0.10930439468774318
G_parietal_sup L,0.09973759170819031,0.35975277033807623,0.1858604515192255,-0.46482371794473076,0.6792588931840966,0.12324130705878429,0.16383788264394036
G_parietal_sup R,0.2696359846820685,0.540405111501282,-0.7202953355672052,0.4846457981095207,-0.13505894720484696,-0.29074387037035904,0.024764790191743342
G_postcentral L,-0.189186689207344,-0.366190858730929,0.657405269484086,-0.38740070617073596,-0.3090901604608756,-0.4503937574222908,-0.17414281708468157
G_postcentral R,0.19806565105966317,0.7088588818344805,1.4158969736891005,0.08043420525671532,0.16975069138794271,-0.35570843814780934,0.3695496608466821
G_precentral L,0.5506021368354965,0.4568169756599069,0.3912757939062278,0.14243783911369237,-0.19101178392602586,-0.3699078906541737,0.16336884515585404
G_precentral R,0.5356189174547712,0.773820491056802,0.6306572742071864,-0.2437116750350302,0.05321771129978945,-0.3846001922136061,0.22750042112831884
G_precuneus L,0.5490870326926808,1.0166692141718183,0.8108070809619361,0.28315302769160305,0.078135331408131,0.22977073027581243,0.4946037362003303
G_precuneus R,0.1737320325151711,0.5715273816406516,0.6822280145493095,0.38134518326766026,-0.08811923392708801,-0.06280600136994675,0.2763178961126263
G_rectus L,0.11372357376502445,1.4240420680016548,1.1905068032346575,0.443940941511661,-0.11432976084358579,0.3055444055929258,0.560571338543723
G_rectus R,-0.04219827937932083,0.95647365943866,0.4403734033372634,0.3294571691363223,0.20233704885226822,0.5532298879844717,0.40661214822827746
G_subcallosal L,0.344914634109009,-0.02140753331613681,1.1503862136149632,0.8726361389018499,1.150835518844041,0.7947102041821242,0.7153458627226418
G_subcallosal R,-0.3032345997479408,0.0009167377131733337,0.21014755062439305,-0.19139714459102686,0.5835468028882026,-0.00656262216440881,0.04890278745373209
G_temp_sup-G_T_transv L,-0.24337857749067748,0.02305728230782786,1.1114425493145754,0.592875679127642,0.1471628012404724,0.18487763733413418,0.3026728953056624
G_temp_sup-G_T_transv R,0.21734870546928484,0.34377193267038225,0.7363780911975961,0.6913349992131509,-0.7244757535521084,-0.571260918660916,0.1155161760562316
G_temp_sup-Lateral L,0.7375474062828408,0.671672895759091,0.435864166830608,0.11561940964555062,0.38030619960356293,-0.133268155256025,0.3679569871442714
G_temp_sup-Lateral R,0.30362296646025966,0.49503283798051223,0.27644095453685924,-0.054137798412798685,0.33463912740682544,-0.013188256728806436,0.2237349718738086
G_temp_sup-Plan_polar L,0.4845048992030704,0.335634119286253,0.9966047401736002,0.8604346624135439,0.4973756768408412,0.8441820179138599,0.669789352638528
G_temp_sup-Plan_polar R,1.383897376356582,1.1071149868257528,1.0114928606166131,1.4546596636079794,1.026431081448575,0.4140235161037019,1.0662699141598673
G_temp_sup-Plan_tempo L,1.2704841075227555,1.0482015103918056,0.701025773345363,0.04727386588681633,0.6807071200374761,0.7164988147039939,0.7440318653147017
G_temp_sup-Plan_tempo R,0.676417141589092,0.7496825695367709,0.645917898266309,-0.24733115537718853,0.062219750332501086,0.9996132123430204,0.4810865694484175
G_temporal_inf L,0.7891205256438132,0.7308323119401945,0.8317551184528865,0.5342429325846488,0.7691329502809938,-0.05598694072646764,0.5998494830293449
G_temporal_inf R,0.3369903663900312,-0.00680861258141837,0.2300966659021694,-0.2479469105640226,0.528400521625935,-0.08911202819131742,0.12527000043022954
G_temporal_middle L,1.9639201200503484,2.03589597136556,1.285189349374996,0.8152671135594566,1.035237602687538,-0.10962247452428674,1.1709812804189355
G_temporal_middle R,1.2033435323973316,1.0142823398821352,1.023282220213297,1.6390623700763127,0.9101125584926534,-0.07970701120120963,0.9517293349767534
Lat_Fis-ant-Horizont L,0.5131610728806215,0.6743014942797907,1.5675871292753205,1.0317652802738568,0.7433678128328104,1.149291153862831,0.9465789905675384
Lat_Fis-ant-Horizont R,1.5534498770945282,0.3660072837382601,0.2613756681380711,0.4145743100965204,0.6976414556950223,0.8982567597275869,0.6985508924149982
